Info,UF,Município,Metro/Interior,Ano_Semana,CasosAcumulados,CasosNovos,ObitosAcumulados,ObitosNovos
COVID19Casos,SC,Balneário Arroio do Silva,Interior,6/2024,4292,7,69,0
COVID19Casos,SC,Balneário Barra do Sul,Interior,6/2024,2811,4,61,0
COVID19Casos,SC,Balneário Camboriú,Interior,6/2024,39188,13,517,0
COVID19Casos,SC,Balneário Gaivota,Interior,6/2024,4285,13,41,0
COVID19Casos,SC,Balneário Piçarras,Interior,6/2024,8073,3,74,0
COVID19Casos,SC,Balneário Rincão,Interior,6/2024,2715,2,55,0
COVID19Casos,SC,Bandeirante,Interior,6/2024,785,1,8,0
COVID19Casos,SC,Barra Bonita,Interior,6/2024,518,0,3,0
COVID19Casos,SC,Barra Velha,Interior,6/2024,7753,9,149,0
COVID19Casos,SC,Bela Vista do Toldo,Interior,6/2024,117,0,5,0
COVID19Casos,SC,Belmonte,Interior,6/2024,745,9,5,0
COVID19Casos,SC,Benedito Novo,Interior,6/2024,1693,0,25,0
COVID19Casos,SC,Biguaçu,Reg. Metropolitana,6/2024,18341,31,191,0
COVID19Casos,SC,Blumenau,Interior,6/2024,122746,157,851,1
COVID19Casos,SC,Bocaina do Sul,Interior,6/2024,931,0,5,0
COVID19Casos,SC,Bom Jardim da Serra,Interior,6/2024,1150,0,8,0
COVID19Casos,SC,Bom Jesus,Interior,6/2024,792,0,12,0
COVID19Casos,SC,Bom Jesus do Oeste,Interior,6/2024,398,0,6,0
COVID19Casos,SC,Bom Retiro,Interior,6/2024,1377,0,23,0
COVID19Casos,SC,Bombinhas,Interior,6/2024,5361,21,78,0
COVID19Casos,SC,Botuverá,Interior,6/2024,1967,0,12,0
COVID19Casos,SC,Braço do Norte,Interior,6/2024,13767,22,123,0
COVID19Casos,SC,Braço do Trombudo,Interior,6/2024,1265,0,9,0
COVID19Casos,SC,Brunópolis,Interior,6/2024,807,0,9,0
COVID19Casos,SC,Brusque,Interior,6/2024,47989,38,368,0
COVID19Casos,SC,Caçador,Interior,6/2024,10754,2,343,0
COVID19Casos,SC,Caibi,Interior,6/2024,1376,1,20,0
COVID19Casos,SC,Calmon,Interior,6/2024,453,0,8,0
COVID19Casos,SC,Camboriú,Interior,6/2024,22409,5,224,0
COVID19Casos,SC,Campo Alegre,Interior,6/2024,2550,0,46,0
COVID19Casos,SC,Campo Belo do Sul,Interior,6/2024,1289,0,23,0
COVID19Casos,SC,Campo Erê,Interior,6/2024,2435,0,24,0
COVID19Casos,SC,Campos Novos,Interior,6/2024,9519,1,142,0
COVID19Casos,SC,Canelinha,Interior,6/2024,2355,3,21,0
COVID19Casos,SC,Canoinhas,Interior,6/2024,12229,5,145,0
COVID19Casos,SC,Capão Alto,Interior,6/2024,426,0,3,0
COVID19Casos,SC,Capinzal,Interior,6/2024,7893,2,57,0
COVID19Casos,SC,Capivari de Baixo,Interior,6/2024,7314,0,103,0
COVID19Casos,SC,Catanduvas,Interior,6/2024,3348,0,35,0
COVID19Casos,SC,Caxambu do Sul,Interior,6/2024,1344,0,14,0
COVID19Casos,SC,Celso Ramos,Interior,6/2024,1059,0,9,0
COVID19Casos,SC,Cerro Negro,Interior,6/2024,431,0,4,0
COVID19Casos,SC,Chapadão do Lageado,Interior,6/2024,751,0,6,0
COVID19Casos,SC,Chapecó,Interior,6/2024,77447,55,882,0
COVID19Casos,SC,Cocal do Sul,Interior,6/2024,5854,1,66,0
COVID19Casos,SC,Concórdia,Interior,6/2024,29462,23,246,0
COVID19Casos,SC,Cordilheira Alta,Interior,6/2024,1197,0,10,0
COVID19Casos,SC,Coronel Freitas,Interior,6/2024,2876,0,34,0
COVID19Casos,SC,Coronel Martins,Interior,6/2024,610,0,3,0
COVID19Casos,SC,Correia Pinto,Interior,6/2024,3846,0,67,0
COVID19Casos,SC,Corupá,Interior,6/2024,3538,1,44,0
COVID19Casos,SC,Criciúma,Interior,6/2024,56731,24,748,1
COVID19Casos,SC,Cunha Porã,Interior,6/2024,1993,0,30,0
COVID19Casos,SC,Cunhataí,Interior,6/2024,332,4,4,0
COVID19Casos,SC,Curitibanos,Interior,6/2024,11144,12,215,0
COVID19Casos,SC,Descanso,Interior,6/2024,1705,2,21,0
COVID19Casos,SC,Dionísio Cerqueira,Interior,6/2024,3592,0,58,0
COVID19Casos,SC,Dona Emma,Interior,6/2024,1174,2,8,0
COVID19Casos,SC,Doutor Pedrinho,Interior,6/2024,605,0,7,0
COVID19Casos,SC,Entre Rios,Interior,6/2024,1253,1,11,0
COVID19Casos,SC,Ermo,Interior,6/2024,556,0,7,0
COVID19Casos,SC,Erval Velho,Interior,6/2024,1619,0,14,0
COVID19Casos,SC,Faxinal dos Guedes,Interior,6/2024,3723,0,48,0
COVID19Casos,SC,Flor do Sertão,Interior,6/2024,344,0,0,0
COVID19Casos,SC,Florianópolis,Reg. Metropolitana,6/2024,174591,164,1376,2
COVID19Casos,SC,Formosa do Sul,Interior,6/2024,847,0,10,0
COVID19Casos,SC,Forquilhinha,Interior,6/2024,8815,2,63,0
COVID19Casos,SC,Fraiburgo,Interior,6/2024,8521,2,135,0
COVID19Casos,SC,Frei Rogério,Interior,6/2024,701,0,11,0
COVID19Casos,SC,Galvão,Interior,6/2024,917,0,14,0
COVID19Casos,SC,Garopaba,Interior,6/2024,8297,7,58,0
COVID19Casos,SC,Garuva,Interior,6/2024,4037,8,43,0
COVID19Casos,SC,Gaspar,Interior,6/2024,17850,14,222,0
COVID19Casos,SC,Governador Celso Ramos,Reg. Metropolitana,6/2024,5161,13,34,0
COVID19Casos,SC,Grão Pará,Interior,6/2024,2753,8,15,0
COVID19Casos,SC,Gravatal,Interior,6/2024,3202,0,55,0
COVID19Casos,SC,Guabiruba,Interior,6/2024,5052,0,58,0
COVID19Casos,SC,Guaraciaba,Interior,6/2024,2796,0,39,0
COVID19Casos,SC,Guaramirim,Interior,6/2024,10944,3,113,0
COVID19Casos,SC,Guarujá do Sul,Interior,6/2024,1072,0,12,0
COVID19Casos,SC,Guatambú,Interior,6/2024,1646,1,22,0
COVID19Casos,SC,"Herval d'Oeste",Interior,6/2024,7620,0,80,0
COVID19Casos,SC,Ibiam,Interior,6/2024,506,0,5,0
COVID19Casos,SC,Ibicaré,Interior,6/2024,845,1,9,0
COVID19Casos,SC,Ibirama,Interior,6/2024,3558,1,44,0
COVID19Casos,SC,Içara,Interior,6/2024,12045,2,156,0
COVID19Casos,SC,Ilhota,Interior,6/2024,3300,0,42,0
COVID19Casos,SC,Imaruí,Interior,6/2024,1192,0,29,0
COVID19Casos,SC,Imbituba,Interior,6/2024,12639,8,128,0
COVID19Casos,SC,Imbuia,Interior,6/2024,1132,0,11,0
COVID19Casos,SC,Indaial,Interior,6/2024,18570,10,161,0
COVID19Casos,SC,Iomerê,Interior,6/2024,699,0,12,0
COVID19Casos,SC,Ipira,Interior,6/2024,602,0,7,0
COVID19Casos,SC,Iporã do Oeste,Interior,6/2024,948,0,16,0
COVID19Casos,SC,Ipuaçu,Interior,6/2024,1710,0,18,0
